Time (s),Station ID,Range rate (km/s)
496680,2,2.630586131
496690,2,2.630625588
496700,2,2.63066465
496710,2,2.630703367
496720,2,2.630742385
496730,2,2.63078062
496740,2,2.630818832
496750,2,2.630857122
496760,2,2.630894864
496770,2,2.63093282
496780,2,2.630970323
496790,2,2.631007501
496800,2,2.631044751
496810,2,2.631081531
496820,2,2.631118385
496830,2,2.631154699
496840,2,2.631191327
496850,2,2.631227147
496860,2,2.631263039
496870,2,2.631299097
496880,2,2.631334532
496890,2,2.631369775
496900,2,2.631405096
496910,2,2.631439913
496920,2,2.631474709
496930,2,2.631509276
496940,2,2.631543612
496950,2,2.631577991
496960,2,2.631612053
496970,2,2.631645685
496980,2,2.631679023
496990,2,2.631712442
497000,2,2.631745686
497010,2,2.631778618
497020,2,2.631811517
497030,2,2.63184401
497040,2,2.63187624
497050,2,2.63190851
497060,2,2.631940438
497070,2,2.631972284
497080,2,2.632004031
497090,2,2.632035307
497100,2,2.632066418
503770,4,2.206754977
503780,4,2.206797875
503790,4,2.206840834
503800,4,2.20688369
503810,4,2.20692724
503820,4,2.206969269
503830,4,2.207013135
503840,4,2.207055096
503850,4,2.207096922
503860,4,2.207139165
503870,4,2.207183455
503880,4,2.207226965
503890,4,2.207269049
503900,4,2.20731331
503910,4,2.207357438
503920,4,2.207399255
503930,4,2.207442233
503940,4,2.207484925
503950,4,2.207527753
503960,4,2.207571559
503970,4,2.207615669
503980,4,2.207657323
503990,4,2.207703357
504000,4,2.207744107
504010,4,2.207787452
504020,4,2.207830735
504030,4,2.207874765
504040,4,2.207918802
504050,4,2.207961262
504060,4,2.208005854
504070,4,2.208047683
504080,4,2.208093181
504090,4,2.208135692
504100,4,2.208177691
504110,4,2.208221982
504120,4,2.208265928
504130,4,2.208308752
504140,4,2.208353491
504150,4,2.208396114
504160,4,2.20844123
504170,4,2.208484237
504180,4,2.208527608
504190,4,2.208569964
504200,4,2.20861502
504210,4,2.208661132
504220,4,2.208704135
504230,4,2.208749357
504240,4,2.208790782
504250,4,2.208835819
504260,4,2.208878898
504270,4,2.208924571
504280,4,2.20896696
504290,4,2.209011119
504300,4,2.209056154
504310,4,2.209099003
504320,4,2.209143349
504330,4,2.209186823
504340,4,2.20923308
504350,4,2.209275002
504360,4,2.209321225
504370,4,2.209365448
504380,4,2.209410354
504390,4,2.209453357
504400,4,2.20949697
504410,4,2.209542706
504420,4,2.209585464
504430,4,2.209631271
504440,4,2.209675043
504450,4,2.209720895
504460,4,2.209762296
504470,4,2.209808317
504480,4,2.209853131
504490,4,2.209897399
504500,4,2.209942691
504510,4,2.209986697
504520,4,2.210030448
504530,4,2.210077145
504540,4,2.210121016
504550,4,2.210164877
504560,4,2.210210309
504570,4,2.210254161
504580,4,2.210298981
504590,4,2.210346173
504600,4,2.210388183
504610,4,2.210433211
504620,4,2.210478643
504630,4,2.210524834
504640,4,2.21056965
504650,4,2.210613535
504660,4,2.210657198
504670,4,2.21070322
504680,4,2.210747576
504690,4,2.210792823
504700,4,2.210838221
504710,4,2.21088392
504720,4,2.210929046
504730,4,2.210973796
504740,4,2.211020853
504750,4,2.211064139
504760,4,2.21111004
504770,4,2.21115336
504780,4,2.211200152
504790,4,2.21124669
504800,4,2.211288753
504810,4,2.211336133
504820,4,2.211381823
504830,4,2.211425186
504840,4,2.211473333
504850,4,2.211517661
504860,4,2.211562528
504870,4,2.211608143
504880,4,2.211654375
504890,4,2.211700142
504900,4,2.211744575
504910,4,2.211790937
504920,4,2.211837308
504930,4,2.211882593
504940,4,2.211927059
504950,4,2.211973017
504960,4,2.212018668
504970,4,2.212064925
504980,4,2.212112659
504990,4,2.212156899
505000,4,2.212202161
505010,4,2.212247111
505020,4,2.212294053
505030,4,2.212340953
505040,4,2.212383577
505050,4,2.212430239
505060,4,2.212476253
505070,4,2.212522874
505080,4,2.212568076
505090,4,2.212615458
505100,4,2.212661394
505110,4,2.212706984
505120,4,2.21275317
505130,4,2.212796766
505140,4,2.212844822
505150,4,2.212891907
505160,4,2.212936631
505170,4,2.21298411
505180,4,2.213030032
505190,4,2.21307667
505200,4,2.213121502
505210,4,2.213165016
505220,4,2.213215816
505230,4,2.21326151
505240,4,2.213305816
505250,4,2.213353181
505260,4,2.213398268
505270,4,2.213447109
505280,4,2.213492974
505290,4,2.213539639
505300,4,2.213585209
505310,4,2.213631593
505320,4,2.213677893
505330,4,2.21372718
505340,4,2.213772966
505350,4,2.213818993
505360,4,2.213865218
505370,4,2.213911793
505380,4,2.213956222
505390,4,2.21400487
505400,4,2.214051541
505410,4,2.214099106
505420,4,2.214143693
505430,4,2.214191278
505440,4,2.214239036
505450,4,2.214287948
505460,4,2.214332322
505470,4,2.214379486
505480,4,2.214423869
505490,4,2.214471787
505500,4,2.214521165
505510,4,2.21456655
505520,4,2.214615011
505530,4,2.214659959
505540,4,2.214707756
505550,4,2.214755461
505560,4,2.214802299
505570,4,2.214850771
505580,4,2.214894987
505590,4,2.214942856
505600,4,2.214988721
505610,4,2.21503871
505620,4,2.215084674
505630,4,2.21513275
505640,4,2.21517917
505650,4,2.215225356
505660,4,2.215272316
505670,4,2.215321208
505680,4,2.215367782
505690,4,2.21541528
505700,4,2.215461834
505710,4,2.215509378
505720,4,2.215558822
505730,4,2.215604898
505740,4,2.215651145
505750,4,2.215701588
505760,4,2.215747659
505770,4,2.21579438
505780,4,2.215843255
505790,4,2.215888906
505800,4,2.21593784
505810,4,2.215984317
505820,4,2.216033317
505830,4,2.216080767
505840,4,2.216129699
505850,4,2.216174549
505860,4,2.216223921
505870,4,2.216271347
505880,4,2.216318172
505890,4,2.21636572
505900,4,2.216413824
505910,4,2.216461872
505920,4,2.216509109
505930,4,2.216559128
505940,4,2.216606374
505950,4,2.216653135
505960,4,2.216702906
505970,4,2.216749102
505980,4,2.216797246
505990,4,2.216845177
506000,4,2.216895529
506010,4,2.216941281
506020,4,2.216986926
506030,4,2.217037221
506040,4,2.217084015
506050,4,2.21713482
506060,4,2.217180333
506070,4,2.217230293
506080,4,2.217279606
506090,4,2.217326166
506100,4,2.217374114
506110,4,2.217423645
506120,4,2.217471164
506130,4,2.217519272
506140,4,2.217567913
506150,4,2.217616442
506160,4,2.217664017
506170,4,2.217711897
506180,4,2.21776085
506190,4,2.21780733
506200,4,2.217856905
506210,4,2.217905433
506220,4,2.217954713
506230,4,2.218003327
506240,4,2.218051234
506250,4,2.218099983
506260,4,2.218146014
506270,4,2.218196714
506280,4,2.218245734
506290,4,2.218292624
506300,4,2.21833872
506310,4,2.218391054
506320,4,2.218440479
506330,4,2.218488984
506340,4,2.218536383
506350,4,2.218586227
506360,4,2.218634004
506370,4,2.218682493
506380,4,2.218732063
506390,4,2.218781596
506400,4,2.21882782
506410,4,2.218877869
506420,4,2.218927121
506430,4,2.218975614
506440,4,2.219026586
506450,4,2.219073733
506460,4,2.219121813
506470,4,2.219173499
506480,4,2.219219462
506490,4,2.219269032
506500,4,2.219317516
506510,4,2.21936785
506520,4,2.219416362
506530,4,2.219465053
506540,4,2.219516267
506550,4,2.219563951
506560,4,2.219611548
506570,4,2.219662435
506580,4,2.219709852
506590,4,2.219762471
506600,4,2.219808911
506610,4,2.219857944
506620,4,2.219907639
506630,4,2.219958444
506640,4,2.220006377
506650,4,2.220055039
506660,4,2.220103691
506670,4,2.220154683
506680,4,2.220202616
506690,4,2.220253282
506700,4,2.220303508
506710,4,2.220351858
506720,4,2.220400898
506730,4,2.220448624
506740,4,2.220500377
506750,4,2.220550354
506760,4,2.220599585
506770,4,2.220648132
506780,4,2.220696771
506790,4,2.220747765
506800,4,2.22079893
506810,4,2.220846901
506820,4,2.22089605
506830,4,2.220944248
506840,4,2.220995527
506850,4,2.221046055
506860,4,2.221094513
506870,4,2.221144723
506880,4,2.221195159
506890,4,2.221244099
506900,4,2.221295883
506910,4,2.221342936
506920,4,2.221394823
506930,4,2.221441948
506940,4,2.221493673
506950,4,2.221540384
506960,4,2.221591798
506970,4,2.221642082
506980,4,2.221692846
506990,4,2.221744427
507000,4,2.221791748
507010,4,2.221841944
507020,4,2.221891888
507030,4,2.22194082
507040,4,2.221991053
507050,4,2.222041868
507060,4,2.222093089
507070,4,2.222141005
507080,4,2.222191665
507090,4,2.22224096
507100,4,2.222290843
507110,4,2.222343747
507120,4,2.222392088
507130,4,2.222443629
507140,4,2.222492794
507150,4,2.222544185
507160,4,2.222594525
507170,4,2.222643542
507180,4,2.222695738
507190,4,2.222745339
507200,4,2.222795346
507210,4,2.222844212
507220,4,2.222894756
507230,4,2.222946012
507240,4,2.222994949
507250,4,2.223046262
507260,4,2.223094891
507270,4,2.223147125
507280,4,2.223197956
507290,4,2.223248486
507300,4,2.223297233
507310,4,2.223350058
507320,4,2.223399451
507330,4,2.223452019
507340,4,2.223500633
507350,4,2.223550449
507360,4,2.22360165
507370,4,2.223651166
507380,4,2.223702087
507390,4,2.223752095
507400,4,2.223800812
507410,4,2.223853612
507420,4,2.223905442
507430,4,2.223956602
507440,4,2.224005358
507450,4,2.224056451
507460,4,2.224108674
507470,4,2.22415742
507480,4,2.224208787
507490,4,2.224261557
507500,4,2.224310118
507510,4,2.224360939
507520,4,2.224412032
507530,4,2.224463974
507540,4,2.224513572
507550,4,2.224564324
507560,4,2.224617015
507570,4,2.224667414
507580,4,2.22471691
507590,4,2.224768603
507600,4,2.224820715
507610,4,2.224870182
507620,4,2.224920886
507630,4,2.224973405
507640,4,2.225022729
507650,4,2.225074761
507660,4,2.225126458
507670,4,2.225175561
507680,4,2.225227795
507690,4,2.225277632
507700,4,2.225331787
507710,4,2.225380194
507720,4,2.225431301
507730,4,2.225484284
507740,4,2.22553298
507750,4,2.225587041
507760,4,2.225636666
507770,4,2.2256886
507780,4,2.225739595
507790,4,2.225790678
507800,4,2.225842586
507810,4,2.225893091
507820,4,2.225943577
507830,4,2.225996372
507840,4,2.226048514
507850,4,2.226099648
507860,4,2.226149437
507870,4,2.226201405
507880,4,2.226251751
507890,4,2.226305177
507900,4,2.226354014
507910,4,2.226407055
507920,4,2.22645695
507930,4,2.226510151
507940,4,2.226562527
507950,4,2.226611422
507960,4,2.226662972
507970,4,2.226715079
507980,4,2.226766677
507990,4,2.226817601
508000,4,2.22687136
508010,4,2.226923308
508020,4,2.226973373
508030,4,2.227023855
508040,4,2.227077429
508050,4,2.227129582
508060,4,2.227180303
508070,4,2.227230402
508080,4,2.227283606
508090,4,2.22733685
508100,4,2.227385265
508110,4,2.227438835
508120,4,2.227491375
508130,4,2.227542057
508140,4,2.227594592
508150,4,2.227647232
508160,4,2.227695858
508170,4,2.227750946
508180,4,2.227801094
508190,4,2.22785299
508200,4,2.22790775
508210,4,2.227957963
508220,4,2.228010249
508230,4,2.228059619
508240,4,2.2281121
508250,4,2.228163811
508260,4,2.228215781
508270,4,2.228267728
508280,4,2.228320592
508290,4,2.228373441
508300,4,2.228424906
508310,4,2.228476579
508320,4,2.228528979
508330,4,2.228581028
508340,4,2.228632776
508350,4,2.228684471
508360,4,2.228736101
508370,4,2.228788725
508380,4,2.228840309
508390,4,2.228894092
508400,4,2.228945814
508410,4,2.22899779
508420,4,2.229050153
508430,4,2.229102336
508440,4,2.229155221
508450,4,2.229206842
508460,4,2.229258482
508470,4,2.229313589
508480,4,2.229363825
508490,4,2.229417399
508500,4,2.229468016
508510,4,2.229521579
508520,4,2.229573452
508530,4,2.229625243
508540,4,2.229678605
508550,4,2.229730208
508560,4,2.229781605
508570,4,2.22983396
508580,4,2.229887191
508590,4,2.229942221
508600,4,2.229992106
508610,4,2.230046154
508620,4,2.230095329
508630,4,2.230148807
508640,4,2.230203735
508650,4,2.230254544
508660,4,2.230306905
508670,4,2.230360459
508680,4,2.230411284
508690,4,2.230465728
508700,4,2.23051789
508710,4,2.230571034
508720,4,2.230622556
508730,4,2.230674477
508740,4,2.230725612
508750,4,2.230780474
508760,4,2.230834933
508770,4,2.230886058
508780,4,2.23093878
508790,4,2.230990316
508800,4,2.231042554
508810,4,2.231095189
508820,4,2.231148335
508830,4,2.231199093
508840,4,2.231255478
508850,4,2.231307387
508860,4,2.231360619
508870,4,2.231414403
508880,4,2.231466757
508890,4,2.231518776
508900,4,2.231570902
508910,4,2.231623915
508920,4,2.231677794
508930,4,2.231730379
508940,4,2.231783486
508950,4,2.231837203
508960,4,2.23188913
508970,4,2.231939456
508980,4,2.231995348
508990,4,2.232047582
509000,4,2.232101207
509010,4,2.232152624
509020,4,2.232207629
509030,4,2.232258341
509040,4,2.232313961
509050,4,2.232364727
509060,4,2.232418238
509070,4,2.232469635
509080,4,2.232526443
509090,4,2.232577824
509100,4,2.232629972
509110,4,2.232685256
509120,4,2.232736554
509130,4,2.232789463
509140,4,2.232842724
509150,4,2.232896344
509160,4,2.232950365
509170,4,2.233001959
509180,4,2.233055279
509190,4,2.233109312
509200,4,2.233161749
509210,4,2.233218036
509220,4,2.233266918
509230,4,2.233320027
509240,4,2.233373724
509250,4,2.233427895
509260,4,2.233481142
509270,4,2.233535062
509280,4,2.233588866
509290,4,2.233642481
509300,4,2.233695751
509310,4,2.233746526
509320,4,2.233800954
509330,4,2.233852264
509340,4,2.233907272
509350,4,2.233960574
509360,4,2.23401428
509370,4,2.234067539
509380,4,2.234121815
509390,4,2.234175643
509400,4,2.234227854
509410,4,2.234281553
509420,4,2.234333262
509430,4,2.234387277
509440,4,2.234441435
509450,4,2.234494325
509460,4,2.23454899
509470,4,2.234602698
509480,4,2.234656097
509490,4,2.234708902
509500,4,2.234758401
509510,4,2.234814881
509520,4,2.234869432
509530,4,2.234922019
509540,4,2.234977724
509550,4,2.235029593
509560,4,2.235082126
509570,4,2.235138246
509580,4,2.235190142
509590,4,2.235245146
509600,4,2.235300035
509610,4,2.235351162
509620,4,2.235406086
509630,4,2.235457539
509640,4,2.235513983
509650,4,2.235567445
509660,4,2.235620579
509670,4,2.235675362
509680,4,2.235729824
509690,4,2.235782847
509700,4,2.235834745
509710,4,2.235890959
509720,4,2.235942281
509730,4,2.235996382
509740,4,2.23604942
509750,4,2.23610339
509760,4,2.236158361
509770,4,2.236211529
509780,4,2.236264157
509790,4,2.236320348
509800,4,2.236372507
509810,4,2.236426637
509820,4,2.236481079
509830,4,2.236534991
509840,4,2.236589613
509850,4,2.236642375
509860,4,2.236695973
509870,4,2.236749496
509880,4,2.236803173
509890,4,2.236856647
509900,4,2.23691072
509910,4,2.236965107
509920,4,2.237018368
509930,4,2.237073093
509940,4,2.237128205
509950,4,2.237182591
509960,4,2.237236386
509970,4,2.237290933
509980,4,2.237343841
509990,4,2.237397689
510000,4,2.237452246
510010,4,2.23750639
510020,4,2.237558665
510030,4,2.237613277
510040,4,2.237668627
510050,4,2.237719211
510060,4,2.237774835
510070,4,2.237830929
510080,4,2.237884956
510090,4,2.237937156
510100,4,2.237993933
510110,4,2.238044797
510120,4,2.238099475
510130,4,2.238154093
510140,4,2.238209619
510150,4,2.238263152
510160,4,2.238317425
510170,4,2.238369893
510180,4,2.23842435
510190,4,2.238476431
510200,4,2.238532225
510210,4,2.238587275
510220,4,2.238639384
510230,4,2.238695203
510240,4,2.238751443
510250,4,2.238805977
510260,4,2.238859476
510270,4,2.238912739
510280,4,2.238967665
510290,4,2.239023775
510300,4,2.239075297
510310,4,2.239129979
510320,4,2.23918234
510330,4,2.239240036
510340,4,2.239291784
510350,4,2.239348119
510360,4,2.239402013
510370,4,2.239455115
510380,4,2.239512468
510390,4,2.239564888
510400,4,2.239619598
510410,4,2.239671877
510420,4,2.239727767
510430,4,2.239782722
510440,4,2.239838114
510450,4,2.239891548
510460,4,2.239945556
510470,4,2.239999436
510480,4,2.240052707
510490,4,2.240110438
510500,4,2.24016256
510510,4,2.240217534
510520,4,2.240270978
510530,4,2.240327161
510540,4,2.240381422
510550,4,2.240436821
510560,4,2.240489708
510570,4,2.240546182
510580,4,2.240599108
510590,4,2.240653564
510600,4,2.240706213
510610,4,2.240763149
510620,4,2.240818225
510630,4,2.240872349
510640,4,2.240927372
510650,4,2.240981911
510660,4,2.241034602
510670,4,2.241090114
510680,4,2.241143176
510690,4,2.241197658
510700,4,2.241253128
510710,4,2.241308792
510720,4,2.241363496
510730,4,2.241415742
510740,4,2.241472377
510750,4,2.241526062
510760,4,2.241580617
510770,4,2.241635381
510780,4,2.241690318
510790,4,2.241745812
510800,4,2.241799311
510810,4,2.241855487
510820,4,2.241908077
510830,4,2.241965106
510840,4,2.24201685
510850,4,2.242072703
510860,4,2.242126738
510870,4,2.242181781
510880,4,2.242237488
510890,4,2.242291174
510900,4,2.242348196
510910,4,2.242401245
510920,4,2.242455295
510930,4,2.242510989
510940,4,2.242565343
510950,4,2.242621842
510960,4,2.242676682
510970,4,2.242730521
510980,4,2.24278605
510990,4,2.242838834
511000,4,2.242893829
511010,4,2.242947525
511020,4,2.243003782
511030,4,2.243058647
511040,4,2.243113672
511050,4,2.243169043
511060,4,2.243223272
511070,4,2.243277436
511080,4,2.243334052
511090,4,2.243387071
511100,4,2.243442938
511110,4,2.24349775
511120,4,2.243550925
511130,4,2.243606598
511140,4,2.24366113
511150,4,2.243718734
511160,4,2.243772531
511170,4,2.243827384
511180,4,2.24388101
511190,4,2.243936847
511200,4,2.243991958
511210,4,2.244048142
511220,4,2.244100467
511230,4,2.244155235
511240,4,2.244210323
511250,4,2.244264857
511260,4,2.244320579
511270,4,2.244377553
511280,4,2.244429309
511290,4,2.244485531
511300,4,2.244540888
511310,4,2.244595642
511320,4,2.244649015
511330,4,2.244704532
511340,4,2.244759201
511350,4,2.244816691
511360,4,2.244870794
511370,4,2.244924882
511380,4,2.244980546
511390,4,2.245034978
511400,4,2.245089609
511410,4,2.245145508
511420,4,2.245200733
511430,4,2.245255689
511440,4,2.245308713
511450,4,2.245366312
511460,4,2.245419483
511470,4,2.245476848
511480,4,2.245529337
511490,4,2.245585219
511500,4,2.245639713
511510,4,2.245694798
511520,4,2.245751249
511530,4,2.245804138
511540,4,2.245860187
511550,4,2.245912884
511560,4,2.245969666
511570,4,2.246025022
511580,4,2.246079967
511590,4,2.246135075
511600,4,2.246191236
511610,4,2.246245745
511620,4,2.246301891
511630,4,2.246357132
511640,4,2.246412593
511650,4,2.246467665
511660,4,2.246522223
511670,4,2.246576273
511680,4,2.246632883
511690,4,2.246688039
511700,4,2.246741628
511710,4,2.246797629
511720,4,2.246851394
511730,4,2.246906492
511740,4,2.246962129
511750,4,2.247017565
511760,4,2.247071065
511770,4,2.247129885
511780,4,2.247183437
511790,4,2.24723832
511800,4,2.247293083
511810,4,2.24734682
511820,4,2.247404699
511830,4,2.247459467
511840,4,2.24751323
511850,4,2.247567491
511860,4,2.247624703
511870,4,2.247681206
511880,4,2.24773703
511890,4,2.247790453
511900,4,2.247844486
511910,4,2.247901589
511920,4,2.247956788
511930,4,2.248010947
511940,4,2.248066711
511950,4,2.248119317
511960,4,2.248176697
511970,4,2.248234088
511980,4,2.248287047
511990,4,2.248342756
512000,4,2.248397672
512010,4,2.248451472
512020,4,2.24850939
512030,4,2.248565184
512040,4,2.248617039
512050,4,2.248673697
512060,4,2.248727174
512070,4,2.248783387
512080,4,2.248838434
512090,4,2.248894599
512100,4,2.248949872
512110,4,2.249007112
512120,4,2.249061324
512130,4,2.249116297
512140,4,2.249170743
512150,4,2.249226315
